,Unnamed: 0,category_id,views,likes,dislikes,comment_total
6302,6302,26,174733,10771,113,600
6303,6303,24,19417,147,25,28
6304,6304,23,1098307,72298,1735,9460
6305,6305,26,8904,135,11,16
6306,6306,17,210867,5675,473,589
6307,6307,23,385723,10264,334,657
6308,6308,23,215866,28469,430,3712
6309,6309,26,42994,2160,17,120
6310,6310,27,107316,4358,191,463
6311,6311,24,10184,73,37,33
6312,6312,10,35716,1080,24,54
6313,6313,17,6823998,165874,3563,22762
6314,6314,25,8453,63,5,0
6315,6315,24,940644,45984,1707,4565
6316,6316,24,867944,46333,706,1873
6317,6317,22,226380,9401,350,2149
6318,6318,10,132951,9463,124,605
6319,6319,29,3065622,49653,28863,0
6320,6320,26,16746,2223,12,253
6321,6321,10,159786,0,0,0
6322,6322,10,125178,2394,50,464
6323,6323,24,263828,7017,79,404
6324,6324,26,341350,13006,518,1355
6325,6325,17,43022,83,1,8
6326,6326,24,16459,2,0,2
6327,6327,26,464844,38608,375,4154
6328,6328,24,951106,23609,1007,2572
6329,6329,23,78878,7245,25,933
6330,6330,23,2228187,63371,6570,7679
6331,6331,25,726365,2215,6029,7001
6332,6332,24,203723,16231,396,2515
6333,6333,26,454394,34689,340,4039
6334,6334,26,450893,11990,203,1174
6335,6335,10,215669,3959,192,570
6336,6336,26,109892,11615,29,2319
6337,6337,24,99824,3016,180,580
6338,6338,24,306800,1409,17,79
6339,6339,26,954570,66742,576,6572
6340,6340,22,277534,17321,176,1991
6341,6341,22,3306557,112754,5500,11169
6342,6342,26,144769,7789,70,902
6343,6343,24,390088,17312,419,2737
6344,6344,26,49655,4600,23,397
6345,6345,28,4785,20,1,2
6346,6346,22,2545310,7856,398,1221
6347,6347,10,9018901,793387,7496,160072
6348,6348,26,35753,224,227,0
6349,6349,24,21123,61,5,21
6350,6350,24,174248,1213,8,152
6351,6351,22,23950,37,11,29
6352,6352,24,4968915,131224,11071,28661
6353,6353,26,34065,1489,55,163
6354,6354,17,704298,5504,325,1748
6355,6355,26,587362,27076,234,2554
6356,6356,26,70089,6122,65,388
6357,6357,27,791770,20342,655,3863
6358,6358,1,140478,7009,569,1592
6359,6359,23,378726,18140,713,3066
6360,6360,24,62903,623,31,60
6361,6361,22,4885,10,9,34
6362,6362,24,318753,12251,250,6477
6363,6363,24,10214,77,2,13
6364,6364,22,2669462,128059,1685,11756
6365,6365,10,79625,1843,102,255
6366,6366,26,921008,24448,1062,5360
6367,6367,27,231846,7655,115,1082
6368,6368,26,1623683,471,131,158
6369,6369,26,674187,40795,442,3388
6370,6370,22,856170,5696,1740,1523
6371,6371,22,228218,5648,1136,1744
6372,6372,24,12193,21,0,11
6373,6373,23,3161383,111291,34393,32702
6374,6374,24,19194567,298938,16124,56329
6375,6375,17,2373,14,0,2
6376,6376,24,342350,4489,411,407
6377,6377,22,150965,731,1980,871
6378,6378,23,444096,9581,437,1199
6379,6379,26,62600,4715,29,483
6380,6380,26,429686,33915,358,6287
6381,6381,24,231986,1505,1630,1949
6382,6382,24,746580,21409,265,2448
6383,6383,26,583725,25313,647,4413
6384,6384,22,3300,16,3,2
6385,6385,24,1974752,1185,8734,4213
6386,6386,25,7959,61,74,141
6387,6387,26,455746,22682,823,2407
6388,6388,10,108410,6436,51,884
6389,6389,28,2845,45,1,12
6390,6390,23,118948,762,60,132
6391,6391,22,1508080,64052,2108,2735
6392,6392,1,45799,874,124,177
6393,6393,28,2096855,45957,2533,8474
6394,6394,22,25399,98,0,49
6395,6395,1,32717,379,9,39
6396,6396,10,67512,637,50,335
6397,6397,24,6731,16,5,5
6398,6398,1,2295461,106554,8610,22091
6399,6399,24,127890,12360,440,1026
6400,6400,28,368211,5601,1626,1609
6401,6401,26,704330,25658,966,3366
6402,6402,24,6514627,221120,3261,21573
6403,6403,23,2015177,68150,2144,3866
6404,6404,24,178252,3779,367,508
6405,6405,28,631734,7637,618,1950
6406,6406,1,5632058,31390,4843,9250
6407,6407,23,725253,11471,337,584
6408,6408,27,243019,5761,373,1814
6409,6409,24,682699,61460,556,12849
6410,6410,17,490269,2558,835,926
6411,6411,22,1313187,45879,709,8889
6412,6412,10,7784929,447906,68902,66014
6413,6413,27,1525434,39866,2245,6539
6414,6414,24,996831,19098,3888,2833
6415,6415,23,2101641,31162,6449,7154
6416,6416,23,52248,3607,127,252
6417,6417,24,1320584,33476,780,2530
6418,6418,23,229896,20871,217,5569
6419,6419,1,227362,3159,132,162
6420,6420,26,28912,2492,30,220
6421,6421,25,524772,20492,1041,2450
6422,6422,24,1145053,46652,1035,4585
6423,6423,25,696132,2585,1957,0
6424,6424,28,547268,15443,469,1547
6425,6425,22,123190,7626,72,890
6426,6426,27,1717243,30851,3414,5567
6427,6427,15,93000,5268,81,702
6428,6428,24,420747,5568,268,681
6429,6429,23,4230596,370642,2797,17551
6430,6430,25,394872,6343,684,0
6431,6431,26,137444,3504,147,611
6432,6432,25,48922,275,162,355
6433,6433,24,792368,51905,602,4425
6434,6434,26,134976,7057,169,1065
6435,6435,28,638120,19739,361,1886
6436,6436,10,288591,26693,271,1689
6437,6437,24,30224787,916296,166986,314704
6438,6438,10,1347249,91658,901,4805
6439,6439,28,251921,9340,179,767
6440,6440,22,191227,802,58,118
6441,6441,26,359498,17385,782,1798
6442,6442,26,36257,1991,47,188
6443,6443,17,438850,4411,315,2520
6444,6444,10,533128,27682,491,1237
6445,6445,10,863315,25171,1070,1864
6446,6446,24,153073,19257,99,1790
6447,6447,10,349735,9254,295,530
6448,6448,26,818744,34245,1927,6995
6449,6449,17,23518,1834,37,218
6450,6450,24,206964,7976,77,466
6451,6451,10,109100,5399,237,755
6452,6452,10,477774,13620,467,1142
6453,6453,10,71810,3106,55,175
6454,6454,26,745680,26934,921,5651
6455,6455,10,173342,17427,188,1249
6456,6456,1,843543,21349,399,3662
6457,6457,22,484142,3745,257,674
6458,6458,26,749120,41245,1714,5802
6459,6459,10,26460,1316,22,82
6460,6460,26,171739,5137,106,593
6461,6461,10,110087,3363,88,483
6462,6462,25,71792,343,384,733
6463,6463,24,114819,3428,25,202
6464,6464,23,1340884,23032,2908,7484
6465,6465,24,1110360,51477,2768,16316
6466,6466,24,287442,12147,708,1848
6467,6467,1,1086198,71000,1737,6706
6468,6468,10,543918,34480,533,1873
6469,6469,10,595138,40647,229,1859
6470,6470,25,57029,679,6,64
6471,6471,28,1106694,68436,961,6504
6472,6472,24,634545,15908,2362,1895
6473,6473,22,16561,1495,18,184
6474,6474,10,256887,12725,195,696
6475,6475,10,53805,4133,33,379
6476,6476,23,111458,5070,83,649
6477,6477,10,6106180,463695,3264,24744
6478,6478,23,178011,11473,131,885
6479,6479,22,2179619,78509,2679,12122
6480,6480,10,512500,32977,451,2159
6481,6481,26,129097,5184,171,561
6482,6482,27,105107,4989,168,590
6483,6483,1,142700,11257,60,1282
6484,6484,25,3235959,22769,1015,4317
6485,6485,10,511620,32214,2632,3659
6486,6486,1,393046,18562,487,5188
6487,6487,26,109121,10735,105,1516
6488,6488,23,467127,24509,2302,3058
6489,6489,10,915562,42516,819,6163
6490,6490,25,955106,0,0,0
6491,6491,24,1437839,47876,630,2790
6492,6492,28,402504,9110,124,1067
6493,6493,17,265486,11906,92,544
6494,6494,24,1953211,51898,1948,8995
6495,6495,10,88212,15657,57,810
6496,6496,23,1039560,56037,463,30076
6497,6497,24,185277,7201,131,1150
6498,6498,28,689472,26325,631,3760
6499,6499,10,193932,9759,68,375
6500,6500,23,1136289,46775,1564,3282
6501,6501,25,4588590,36883,7061,7930
6502,6502,26,180798,10255,271,1113
6503,6503,24,1457382,103394,1711,5992
6504,6504,24,225260,3562,218,479
6505,6505,20,272468,1798,429,762
6506,6506,25,446091,5249,1136,2636
6507,6507,26,179952,8843,168,868
6508,6508,24,118077,1333,29,181
6509,6509,17,120329,973,22,553
6510,6510,2,682918,20227,956,1474
6511,6511,1,117939,6135,1306,2187
6512,6512,24,447402,13278,404,2917
6513,6513,19,424665,10345,318,2673
6514,6514,10,1011944,67760,939,7435
6515,6515,23,1904565,71353,838,7709
6516,6516,10,39199,2229,88,327
6517,6517,27,126413,4684,209,469
6518,6518,22,1499070,149828,3282,14999
6519,6519,22,245647,10924,155,1998
6520,6520,10,45245,4967,37,449
6521,6521,1,12575,129,3,4
6522,6522,22,1572174,280713,694,52083
6523,6523,23,231319,12233,1669,3210
6524,6524,22,1771770,78526,3759,6665
6525,6525,10,65420,6131,25,401
6526,6526,27,516934,993,98,0
6527,6527,26,2129632,89783,2495,12776
6528,6528,26,1142580,54817,406,8716
6529,6529,15,843942,27612,273,4116
6530,6530,17,496293,4475,190,562
6531,6531,22,256479,18751,109,1747
6532,6532,15,269318,405,9,32
6533,6533,20,5013017,94714,7267,18151
6534,6534,10,193727,21814,156,1242
6535,6535,10,780288,49311,244,2906
6536,6536,25,34122,466,21,356
6537,6537,17,15059,146,2,19
6538,6538,26,9814,142,13,16
6539,6539,10,112900,11675,97,716
6540,6540,24,518482,1404,43,261
6541,6541,28,275747,17759,222,1305
6542,6542,24,28782,175,23,28
6543,6543,24,100254,8669,46,912
6544,6544,24,1029915,7857,649,1627
6545,6545,22,188066,15623,44,867
6546,6546,22,126642,11577,19,857
6547,6547,10,57364,5140,491,252
6548,6548,26,188595,11449,117,625
6549,6549,10,45655,1282,32,64
6550,6550,17,69800,1002,23,717
6551,6551,24,2843,37,0,3
6552,6552,26,119034,3784,73,251
6553,6553,24,21258,158,26,30
6554,6554,17,223548,5931,487,590
6555,6555,25,8964,65,5,0
6556,6556,23,244863,30948,454,3941
6557,6557,24,10683,76,37,33
6558,6558,23,1162462,74622,1775,9598
6559,6559,17,46097,89,1,9
6560,6560,23,396738,10427,339,667
6561,6561,26,47415,2310,20,128
6562,6562,22,233063,9587,352,2184
6563,6563,10,147976,2785,57,486
6564,6564,26,20004,2383,12,254
6565,6565,24,996054,47206,1736,4612
6566,6566,25,736908,2236,6070,7084
6567,6567,28,232184,8385,92,784
6568,6568,17,7530219,173027,3803,23470
6569,6569,24,2528,34,0,13
6570,6570,22,29290,38,12,29
6571,6571,29,3154162,51211,29817,0
6572,6572,20,8313,14,0,4
6573,6573,24,920485,47869,721,1911
6574,6574,10,162413,0,0,0
6575,6575,24,302032,7897,83,432
6576,6576,20,2345,20,2,1
6577,6577,26,117909,12080,30,2359
6578,6578,26,362831,13515,550,1361
6579,6579,23,87219,7639,27,934
6580,6580,26,52280,4740,23,400
6581,6581,10,233370,4137,199,571
6582,6582,24,17424,2,0,2
6583,6583,28,13586,48,4,7
6584,6584,24,211177,16675,417,2539
6585,6585,26,482253,39709,381,4226
6586,6586,23,2318203,64553,6770,7843
6587,6587,26,477234,35806,348,4030
6588,6588,24,12049,92,2,14
6589,6589,26,457129,12121,206,1170
6590,6590,24,100988,3039,180,581
6591,6591,24,971771,23872,1035,2625
6592,6592,22,292477,17806,184,2028
6593,6593,24,323564,1464,18,80
6594,6594,17,718781,5542,333,1750
6595,6595,26,36059,225,228,0
6596,6596,26,997434,68676,589,6691
6597,6597,26,35671,1533,58,163
6598,6598,22,3844055,118156,2865,16915
6599,6599,24,4061507,92497,5563,7664
6600,6600,17,899262,906,707,1265
6601,6601,26,323782,12690,880,2941
6602,6602,1,3964929,147153,13752,29401
6603,6603,24,292723,7775,690,992
6604,6604,22,525127,19336,2196,1913
6605,6605,28,714400,7690,3349,2509
6606,6606,22,1248135,34341,6151,5828
6607,6607,2,228164,6207,209,1489
6608,6608,24,1331563,12066,1759,1415
6609,6609,10,844185,96337,511,8924
6610,6610,26,1162858,34064,1505,4595
6611,6611,22,3027568,144223,1479,21276
6612,6612,27,445638,7781,731,2482
6613,6613,28,110406,6827,178,857
6614,6614,24,7622376,243465,3608,23832
6615,6615,23,571044,26923,8542,7369
6616,6616,28,1334103,14944,1175,4335
6617,6617,19,294078,8854,237,2019
6618,6618,23,1113183,15380,562,934
6619,6619,23,2327671,73612,2884,4477
6620,6620,24,924644,73640,810,14885
6621,6621,1,6139085,35599,5500,10370
6622,6622,10,9629530,504162,82474,74107
6623,6623,17,509113,2615,868,964
6624,6624,24,145111,4841,102,464
6625,6625,23,100337,5235,312,529
6626,6626,27,1842971,44413,2687,7359
6627,6627,22,1544933,51737,807,10201
6628,6628,28,169770,6167,211,1004
6629,6629,23,2944282,112206,4511,8803
6630,6630,25,385800,1290,1218,3676
6631,6631,24,74446,356,29,51
6632,6632,17,12331,74,16,26
6633,6633,15,218118,6969,161,916
6634,6634,23,2344734,33162,7472,8185
6635,6635,24,1156632,20996,4610,3440
6636,6636,24,1648210,39411,953,3095
6637,6637,25,589067,22428,1160,2664
6638,6638,23,275430,23178,295,6261
6639,6639,17,44729,2569,109,297
6640,6640,24,1429767,53847,1382,5135
6641,6641,28,655030,17414,540,1737
6642,6642,1,265138,3634,156,213
6643,6643,25,732441,2723,2034,0
6644,6644,27,2295902,40513,4374,6655
6645,6645,22,140972,8350,103,951
6646,6646,26,60285,2717,81,250
6647,6647,26,160536,3786,178,737
6648,6648,26,67280,3686,60,314
6649,6649,25,60838,327,258,485
6650,6650,22,260744,1415,102,218
6651,6651,24,251753,13356,104,923
6652,6652,10,436367,31214,337,1817
6653,6653,25,538492,8507,911,0
6654,6654,26,163542,7774,235,1227
6655,6655,28,1046746,32063,1915,4363
6656,6656,24,498354,6244,300,868
6657,6657,23,4562644,388994,2998,18220
6658,6658,17,62910,2683,18,374
6659,6659,10,2089574,121246,1221,5719
6660,6660,28,283714,10178,204,811
6661,6661,24,825776,53050,617,4508
6662,6662,26,342853,11849,348,1073
6663,6663,28,686592,20751,380,1991
6664,6664,10,134054,5915,280,825
6665,6665,24,182153,20561,114,1918
6666,6666,17,470551,4517,329,2620
6667,6667,26,400678,18522,851,1936
6668,6668,10,1238676,33207,1370,2144
6669,6669,24,285222,10429,92,614
6670,6670,10,416703,10284,326,564
6671,6671,10,550073,14492,519,1156
6672,6672,26,909825,36747,2094,7362
6673,6673,28,1168522,26082,644,3262
6674,6674,10,100059,3660,58,201
6675,6675,28,164013,7091,78,2312
6676,6676,26,827625,28838,988,6052
6677,6677,10,372198,14505,231,778
6678,6678,24,31636010,950353,175483,327345
6679,6679,10,280573,25002,280,1406
6680,6680,24,147530,3828,30,262
6681,6681,1,903015,22173,422,3942
6682,6682,22,596036,4685,334,804
6683,6683,10,7537619,508801,3808,26234
6684,6684,26,808823,43842,1809,6076
6685,6685,10,33098,1448,27,88
6686,6686,10,150215,4125,109,532
6687,6687,25,106877,507,474,980
6688,6688,26,180690,5315,108,607
6689,6689,23,1383110,23408,2951,7608
6690,6690,25,79187,1159,9,113
6691,6691,10,831230,49136,335,2032
6692,6692,24,1210436,53716,2893,16973
6693,6693,22,128715,7326,70,1591
6694,6694,24,330288,12623,726,1872
6695,6695,10,614203,37307,565,2029
6696,6696,10,609525,35603,493,2293
6697,6697,26,121388,11808,106,1590
6698,6698,1,1113777,72091,1748,6855
6699,6699,2,186120,12769,74,1942
6700,6700,23,160785,5441,92,689
6701,6701,28,1152687,70482,992,6668
6702,6702,24,662908,16399,2428,1950
6703,6703,25,10848,53,52,56
6704,6704,10,1058162,45825,902,6497
6705,6705,23,190777,11959,137,892
6706,6706,22,2227164,79456,2855,12670
6707,6707,1,154028,11884,65,1363
6708,6708,26,142840,5583,182,586
6709,6709,25,1037067,0,0,0
6710,6710,24,1567988,49829,655,2884
6711,6711,1,412750,19099,497,5327
6712,6712,17,276557,12194,97,570
6713,6713,25,3397737,23564,1062,4597
6714,6714,24,202300,7436,134,1240
6715,6715,22,21176,1751,25,226
6716,6716,23,1076849,57068,477,31190
6717,6717,24,2028324,53351,2018,9232
6718,6718,2,35462,158,6,21
6719,6719,28,739015,27383,669,3914
6720,6720,26,195092,10812,290,1149
6721,6721,10,45485,2418,95,328
6722,6722,23,1172915,47604,1603,3345
6723,6723,10,64790,4511,40,421
6724,6724,24,1583774,107605,1789,6158
6725,6725,26,196289,9284,182,923
6726,6726,10,525592,32862,2641,3731
6727,6727,24,236859,3683,220,533
6728,6728,10,94192,16217,59,852
6729,6729,27,114159,5255,174,618
6730,6730,24,129357,1435,29,194
6731,6731,10,85946,7146,31,432
6732,6732,1,26472,238,11,23
6733,6733,25,450767,5256,1139,2666
6734,6734,23,2264792,78979,982,8656
6735,6735,2,706381,20721,980,1541
6736,6736,25,4801822,37405,7187,8021
6737,6737,1,129046,6395,1328,2267
6738,6738,10,1217447,70991,1002,7670
6739,6739,10,80842,6363,498,301
6740,6740,10,81827,6968,62,478
6741,6741,28,409488,9197,125,1113
6742,6742,10,244518,11145,80,421
6743,6743,22,1635032,287464,731,52762
6744,6744,23,245974,12688,1721,3358
6745,6745,19,18419,455,7,56
6746,6746,27,674654,1392,145,0
6747,6747,26,2318784,95656,2655,13493
6748,6748,22,1549921,152646,3344,15307
6749,6749,26,1187847,56397,418,8834
6750,6750,15,874803,28128,281,4143
6751,6751,20,279074,1813,429,794
6752,6752,17,501282,4499,192,563
6753,6753,22,251907,11072,156,2004
6754,6754,22,265920,19192,112,1781
6755,6755,10,824469,50233,255,2955
6756,6756,25,36907,486,22,358
6757,6757,17,122524,976,22,553
6758,6758,24,30643,179,24,28
6759,6759,27,139917,4918,216,482
6760,6760,17,16050,148,2,20
6761,6761,10,116996,11961,99,716
6762,6762,26,10162,144,15,16
6763,6763,28,286121,18192,228,1351
6764,6764,20,5475859,98113,7322,19094
6765,6765,24,612722,1887,63,321
6766,6766,24,109832,9246,51,945
6767,6767,24,3063,37,0,3
6768,6768,22,133637,12070,19,877
6769,6769,24,1099806,8116,688,1685
6770,6770,24,23163,169,29,32
6771,6771,26,200178,11993,121,652
6772,6772,22,195993,16189,48,867
6773,6773,10,53670,1460,41,74
6774,6774,20,9221,15,0,4
6775,6775,23,257147,32080,466,4065
6776,6776,10,159893,3012,63,518
6777,6777,17,72446,1031,24,734
6778,6778,26,122594,3856,73,253
6779,6779,26,49906,2409,20,137
6780,6780,25,9218,71,5,0
6781,6781,24,11094,78,37,34
6782,6782,15,278953,415,10,32
6783,6783,23,1204955,76135,1798,9697
6784,6784,23,404175,10558,340,661
6785,6785,28,240154,8562,96,794
6786,6786,26,22165,2643,12,259
6787,6787,17,7965099,176882,3925,24066
6788,6788,24,1033300,48085,1760,4738
6789,6789,24,2774,35,0,15
6790,6790,24,326208,8287,85,444
6791,6791,29,3217449,52223,30134,0
6792,6792,10,333531,31352,219,1380
6793,6793,10,164725,0,0,0
6794,6794,24,776801,22694,331,813
6795,6795,20,2558,21,2,1
6796,6796,17,48563,94,1,11
6797,6797,23,92742,7873,28,954
6798,6798,10,657842,57230,1914,0
6799,6799,24,9273475,883014,67254,146693
6800,6800,24,2692252,61191,2039,6902
6801,6801,23,726977,20114,563,2972
6802,6802,27,553096,23471,390,1585
6803,6803,23,480158,4631,491,1015
6804,6804,23,683079,30530,1048,2826
6805,6805,22,5895887,150093,4727,20817
6806,6806,23,144742,14341,164,1022
6807,6807,28,1054924,25068,737,3384
6808,6808,27,313328,7748,354,1392
6809,6809,24,5268321,111931,6961,9062
6810,6810,25,208963,475,66,228
6811,6811,17,682911,4790,310,1826
6812,6812,24,96839,443,169,282
6813,6813,28,211144,22262,191,2673
6814,6814,26,598492,17985,1363,3925
6815,6815,27,257943,10792,255,1257
6816,6816,22,83425,4889,181,1235
6817,6817,23,125764,4067,325,612
6818,6818,24,371536,638,32,91
6819,6819,20,320175,19593,608,4904
6820,6820,24,448323,9755,1101,999
6821,6821,26,164922,5800,91,723
6822,6822,22,778417,23912,3871,2860
6823,6823,24,11402,927,23,112
6824,6824,1,4370201,154321,14545,29856
6825,6825,27,183657,6967,121,577
6826,6826,2,382964,7919,328,1706
6827,6827,22,209672,11209,158,929
6828,6828,28,168119,8470,260,863
6829,6829,26,36127,1283,55,99
6830,6830,25,15344,456,251,773
6831,6831,28,829474,8392,3832,1705
6832,6832,24,1821253,14496,2146,536
6833,6833,10,1272280,115579,678,9509
6834,6834,22,1561396,39302,7519,6704
6835,6835,24,143409,9355,74,805
6836,6836,25,76726,652,98,122
6837,6837,24,3630,107,64,117
6838,6838,26,155255,1110,15,201
6839,6839,22,3390518,154986,1654,22503
6840,6840,28,1798630,17561,1403,4278
6841,6841,26,1387377,37108,1717,4053
6842,6842,22,26156,290,39,80
6843,6843,23,640067,28730,9910,8287
6844,6844,24,8303725,254011,3773,23339
6845,6845,19,342463,9697,261,1849
6846,6846,28,81404,1054,65,139
6847,6847,25,17846,298,22,248
6848,6848,17,64483,1206,19,101
6849,6849,22,121678,560,39,106
6850,6850,24,169193,5143,145,249
6851,6851,28,260419,7196,330,1179
6852,6852,17,113699,470,61,16
6853,6853,23,1311280,17017,632,8
6854,6854,22,65028,4476,178,334
6855,6855,23,2472026,75936,3073,3670
6856,6856,10,34162,5820,25,1300
6857,6857,23,116424,5637,353,7
6858,6858,10,62371,2465,97,126
6859,6859,24,992181,77226,882,14327
6860,6860,10,10959059,538825,90419,77086
6861,6861,1,6428082,37943,5857,9557
6862,6862,25,409924,1369,1282,3650
6863,6863,27,1952378,45808,2811,6596
6864,6864,10,586036,39469,1546,2846
6865,6865,24,92685,396,38,2
6866,6866,22,1660107,54043,848,9391
6867,6867,26,81344,4098,75,5
6868,6868,17,97502,1016,34,126
6869,6869,17,515492,2631,875,2
6870,6870,23,3155455,116183,4852,8820
6871,6871,15,289916,7584,199,30
6872,6872,24,505541,4848,45,423
6873,6873,23,2530254,34414,7792,7380
6874,6874,25,618275,23219,1203,1743
6875,6875,26,68728,2928,92,5
6876,6876,24,1223549,21479,4780,2701
6877,6877,23,292853,24082,302,5366
6878,6878,1,282078,3751,165,2
6879,6879,24,1790834,41504,1031,1963
6880,6880,25,743387,2750,2049,0
6881,6881,10,33362,3782,61,236
6882,6882,17,5640,26,93,157
6883,6883,22,149236,8721,111,6
6884,6884,24,1528911,56272,1477,4354
6885,6885,28,720657,18441,578,644
6886,6886,10,29059,2573,14,219
6887,6887,28,298923,10561,213,19
6888,6888,27,2507525,43747,4660,6044
6889,6889,10,587200,35613,396,896
6890,6890,17,54434,2733,139,13
6891,6891,24,23616,909,17,118
6892,6892,28,1155884,33702,2024,4340
6893,6893,22,271930,1463,105,2
6894,6894,24,271578,14124,114,951
6895,6895,26,173415,8085,239,683
6896,6896,25,648532,10206,1032,0
6897,6897,24,529598,6481,303,4
6898,6898,25,65976,344,276,2
6899,6899,10,2762437,144498,1484,5331
6900,6900,23,4738497,398120,3057,17609
6901,6901,17,74561,2893,29,329
6902,6902,26,172256,3907,194,11
6903,6903,10,152945,6213,294,434
6904,6904,24,843054,53636,624,3806
6905,6905,24,203931,21197,123,1280
6906,6906,26,359360,12295,359,1109
6907,6907,28,721020,21729,398,985
6908,6908,26,427828,19237,898,1146
6909,6909,10,476541,11187,338,276
6910,6910,10,471950,15654,260,826
6911,6911,10,128023,4158,65,116
6912,6912,10,1673354,42237,1650,1561
6913,6913,28,175623,7347,85,2419
6914,6914,10,613940,15132,551,766
6915,6915,24,321548,11326,100,435
6916,6916,26,966562,38099,2185,7076
6917,6917,26,910934,30824,1050,6327
6918,6918,17,485670,4564,338,1957
6919,6919,10,8965420,547943,4335,26934
6920,6920,10,422367,34029,375,1543
6921,6921,10,983410,53405,389,1957
6922,6922,10,195452,4905,128,548
6923,6923,24,32512343,968719,180427,332396
6924,6924,22,688597,5443,392,550
6925,6925,1,936159,22568,438,3821
6926,6926,25,94359,1419,15,155
6927,6927,25,142260,663,529,1211
6928,6928,26,846318,45369,1906,5468
6929,6929,10,692111,37429,542,2394
6930,6930,22,12979,156,13,117
6931,6931,22,134947,7559,72,1637
6932,6932,26,186275,5405,109,612
6933,6933,1,1131474,72702,1758,6805
6934,6934,24,365613,13049,743,1881
6935,6935,24,1268640,54872,2969,17047
6936,6936,2,209285,13666,81,2066
6937,6937,10,674257,39514,583,1842
6938,6938,23,199017,5677,99,697
6939,6939,23,1408763,23690,2987,6475
6940,6940,10,1147230,47695,951,6728
6941,6941,26,150825,5780,188,487
6942,6942,28,1184130,71650,1013,6563
6943,6943,26,128836,12329,114,1663
6944,6944,22,81290,195,10,36
6945,6945,24,156967,3970,31,272
6946,6946,23,196373,12221,143,874
6947,6947,10,114736,8452,82,497
6948,6948,25,10906,54,52,56
6949,6949,24,676409,16640,2468,1812
6950,6950,1,162215,12332,67,1361
6951,6951,22,24671,1944,27,213
6952,6952,10,39379,1538,29,93
6953,6953,22,2258211,79974,2922,12001
6954,6954,24,213412,7595,135,1257
6955,6955,25,1069566,0,0,0
6956,6956,1,428732,19446,506,5378
6957,6957,23,1105547,57963,485,31985
6958,6958,10,73140,4735,43,418
6959,6959,25,3493853,23973,1086,3841
6960,6960,10,104696,7951,37,456
6961,6961,24,1635566,50848,675,2946
6962,6962,26,204968,11141,301,1165
6963,6963,24,2082278,54282,2075,8847
6964,6964,10,109163,5175,34,315
6965,6965,10,105779,7431,1057,327
6966,6966,23,1196355,48087,1640,3374
6967,6967,2,43306,176,7,26
6968,6968,10,51398,2540,104,347
6969,6969,28,767931,28075,697,3972
6970,6970,24,245620,3772,223,556
6971,6971,10,540154,33382,2656,3744
6972,6972,27,120570,5449,176,612
6973,6973,10,97674,16487,59,857
6974,6974,28,18351,570,45,135
6975,6975,2,720139,20999,994,1541
6976,6976,23,2482109,83283,1082,9355
6977,6977,24,1710896,111709,1878,6270
6978,6978,26,96763,3050,123,713
6979,6979,25,4961405,37788,7280,6861
6980,6980,26,207251,9568,189,903
6981,6981,10,1310074,72890,1055,7858
6982,6982,10,305142,12523,116,426
6983,6983,24,28946,176,30,33
6984,6984,17,283862,12370,96,429
6985,6985,28,413406,9243,127,1138
6986,6986,24,135883,1479,30,199
6987,6987,22,1670990,291059,750,53117
6988,6988,1,30479,248,11,26
6989,6989,26,2411624,98674,2753,13818
6990,6990,27,797800,1712,168,0
6991,6991,19,19606,468,7,58
6992,6992,22,1584628,154381,3376,14284
6993,6993,15,896332,28417,282,4166
6994,6994,26,1208806,57019,424,8926
6995,6995,27,150227,5093,226,516
6996,6996,22,271391,19452,114,1807
6997,6997,20,284658,1818,429,790
6998,6998,10,0,0,0,0
6999,6999,24,1353801,34103,1196,7450
7000,7000,24,1021136,96305,850,11182
7001,7001,10,867624,5248,235,422
7002,7002,23,481000,30892,454,2329
7003,7003,28,1232623,53089,1056,5561
7004,7004,17,2882748,78709,1405,9763
7005,7005,24,1242705,38653,725,4415
7006,7006,27,1037456,32492,715,2268
7007,7007,25,305804,21003,1244,4202
7008,7008,17,670683,12151,349,1871
7009,7009,26,411627,17105,344,6522
7010,7010,24,3376236,68267,2513,7703
7011,7011,28,83115,3669,50,262
7012,7012,24,11873682,958533,85485,159082
7013,7013,23,849609,7029,985,1696
7014,7014,25,337802,827,142,443
7015,7015,24,342141,1163,516,628
7016,7016,27,570406,10903,593,2058
7017,7017,23,952144,36686,1561,3409
7018,7018,17,32646,1191,237,440
7019,7019,10,681378,150238,390,14401
7020,7020,24,204344,3954,80,291
7021,7021,26,406190,18877,603,2483
7022,7022,25,33282,274,59,0
7023,7023,22,6576053,157321,5195,21705
7024,7024,10,138713,5353,144,829
7025,7025,27,388742,13259,363,1490
7026,7026,24,689415,1228,54,135
7027,7027,28,1192913,26564,861,3604
7028,7028,25,125149,335,84,312
7029,7029,26,30757,154,17,18
7030,7030,22,132298,6013,334,1504
7031,7031,24,5769627,119478,7440,9843
7032,7032,27,67665,3196,265,706
7033,7033,23,211430,5420,583,816
7034,7034,28,125169,1340,35,0
7035,7035,25,47719,1139,679,1885
7036,7036,10,1033145,51227,2372,3412
7037,7037,25,125503,918,153,209
7038,7038,17,793089,5232,375,1919
7039,7039,24,75654,2294,101,784
7040,7040,24,24966,368,222,251
7041,7041,26,247017,7501,141,812
