group_code,owner_uin,group_name,gunm,activity,cityid,uin_privilege,label,memo,flag_ext,glogo,join_auth
1042440912,1705981278,和平精英外W群,96,9,10207,-1,男生多||1685.4km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1042440912/1042440912/140,16SBH/NnKc28msyiXSI/TYT5tVSZTKmv/h1qkxjRWF43jnbbO0Wz3g3yoeWsOk9O
793300093,2401831758,w温作品活动群,238,9,,-1,相册多||管理员活跃||女生多||粉丝,wenneo作品交流群,2162880,http://p.qlogo.cn/gh/793300093/793300093/140,6DqObXsnhSKgbaqIzptCKHT4fpKBJ7rSAk3XulJzvRvBhGKbGo4gtNXbWneRiCYT
554110630,1833677128,w x 大 宗,350,9,,-1,文件多||管理员活跃||男生多||生活休闲,,1076166720,http://p.qlogo.cn/gh/554110630/554110630/140,BQt3WnuZQYTUBN5DLC8ecAEeFJzgl2ACOBgp3Ez7PlYRZsIUB0e+fIVs4m+6bKTZ
669397246,2161357840,金宝博w,116,7,,-1,男生多||品牌产品,,1075904576,http://p.qlogo.cn/gh/669397246/669397246/140,wN7hxb9TamigUJr/J/af0LiQCrV/E1ljjb0LDt8yAqL7fuYMhKafyel/PQ0rRJ+1
1079352273,1705981278,和平精英外W群,140,10,10178,-1,男生多||714.9km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1079352273/1079352273/140,XLp4N5W0VW/c09I2Sps0jKdQvJpT8kZuAMUMPXAM1UbE3fXM1e13UrGJB1/U8uyK
1050774363,2250070038,苹果家的中餐厅！w,73,10,,-1,文件多||管理员活跃||男生多||游戏,某种意义上的跑团群？欢迎GM或者PL加群COCDND无限各种规则你在这大概都能找到人跑XD也算个骰娘测试和审核群（？,2162752,http://p.qlogo.cn/gh/1050774363/1050774363/140,eIxdMJJQxUiM44qntQP8jEV7ogc+yHI2aOYIgzhkP1bor4aMWPlELuPisWFWbBiv
219542962,877911982,兽耳科技の梦梦奈群w,725,10,,-1,文件多||相册多||管理员活跃||12154.1km,这里是兽耳科技的梦梦奈群～欢迎阁下们进来交流w本群会更新关于兽耳科技的最新消息公告及各类直播活动等等w也欢迎来一起玩～ps：本群并不是官方群!但有官方群dalao隐藏｢･ω･｢,10567872,http://p.qlogo.cn/gh/219542962/219542962/140,GufsiI9tNaOgXSQCFG30a5rZrh/dvPc5ZDYJIih1Qr4c2f2lLtcWHl3ECkfTCWbf
1012547708,3192329972,w哥网红会所,50,10,,-1,管理员活跃||男生多||游戏,,2162752,http://p.qlogo.cn/gh/1012547708/1012547708/140,rLrC6C7VfIaEqTWhC+IvgmMRviE8DcpEuQBq3qQp9nQIPCKGwk8Os8FQxDWO2QWb
564180670,2671223095,芒果小丸子w糖水铺,120,10,,-1,文件多||相册多||管理员活跃||女生多,,1075904704,http://p.qlogo.cn/gh/564180670/564180670/140,xF5GV1SaHxX3yfnMddoQiSGphjQGkRv7TyqFfhoOTrJUzNzVuBPeIOogutlt+L8E
811902181,709231043,周二34节户外运动群—W,48,8,,-1,管理员活跃||男生多||学习考试,,1075904576,http://p.qlogo.cn/gh/811902181/811902181/140,THEOJmRGKc+soetsnBflPZqmp591JFBgKpkzsVl++B+NGQI1+BMLoRhm6m9kRKmu
579452169,1030764752,陈伟霆W粉丝群,351,8,10391,-1,文件多||相册多||管理员活跃||1094.4km,欢迎加入陈伟霆粉丝群！进群了就要和睦相处，不许吵架！此群禁止黑粉进入。,10551360,http://p.qlogo.cn/gh/579452169/579452169/140,OgyxBVklmoziIWVcREkOLy6Zn68ihtKvKCjunq2GQ17SLQYuMljlny2jEvtTdqda
434642146,357565421,大话西游帝w群,844,8,10168,-1,文件多||相册多||管理员活跃||721.2km,,2162752,http://p.qlogo.cn/gh/434642146/434642146/140,eHkaZ9b8/NPmCmjVIVIabGzWHOBDB7OrtHQnkQZA6zlxh11CuX3zOCSr0A4AgdE4
1070757240,3230974213,W角色造型交流群,257,10,,-1,文件多||相册多||管理员活跃||男生多,本群用于角色造型（次时代影视手办等）方面的相关知识探讨，勿发与此无关的信息。,1075904576,http://p.qlogo.cn/gh/1070757240/1070757240/140,Dxd4/H060xhbyykBkmcUxelB4ygTlIG+KYCPZWJWFljGKvExWXdYIT6dVcCZ9ZJJ
831091114,1967964895,假面骑士W②专群,49,9,10268,-1,管理员活跃||男生多||1047.3km,撒，来细数你的罪恶吧，这里是W专群,1075904704,http://p.qlogo.cn/gh/831091114/831091114/140,dVSEWO3zFJN8kabrTMZHPeFn/W4gw9OrkCrMFAkBA+NsS+xQQoMvbPI8EiixR6I8
1067080667,2313933009,洛洛味w的模型配布群,28,9,,-1,管理员活跃||男生多,B站:洛洛味w的模型配布群,1075904704,http://p.qlogo.cn/gh/1067080667/1067080667/140,TBFnLL7iNtcQcE5ceP9S0V3iYLfp8Nh7U7IZ/A7rOyG7zjXB/tx5R3cvgbZUn76J
775067069,3191816421,<W卿>手写款式群✨免费,297,9,,-1,管理员活跃||女生多||亲友,,2424896,http://p.qlogo.cn/gh/775067069/775067069/140,88jWbt0REAYoyq3TDa5JrCG8R/WvaV9VTBhrH5fk36nQj+UzbULjwB2qqaJWdkWI
1103511105,2915216936,圆梦官方收w群,236,7,,-1,管理员活跃||女生多||同事,,2162880,http://p.qlogo.cn/gh/1103511105/1103511105/140,Rj4X0uQMSbOHe53v1/l9zpMHKppy8+M+gvjFWIL+kUVbomty4XtLkVkC4+BBQbp/
905314453,1689995318,W A F,73,9,,-1,文件多||管理员活跃||男生多||游戏,王者荣耀王者荣耀-先驱者皇族战队群QQ群，欢迎加入,1075904576,http://p.qlogo.cn/gh/905314453/905314453/140,I1hm4IeZAAtjkVZgBZw343rRUMV25kmoRaK4w8DxBz7XTtB4iACiLiMKCyqMftjK
752201752,1557316498,岚羽的小窝w,72,10,,-1,管理员活跃||男生多,,2162880,http://p.qlogo.cn/gh/752201752/752201752/140,SBJESRjBHLBDOdHMi5UJXUewkojejvxc5xGUhq5WxuaIeGMH9RRo1GpyUUT43H/w
211689202,1741877129,PPOMO吧吧群w,811,10,10245,-1,文件多||相册多||管理员活跃||397.6km,贴吧ppomo的粉丝聚集地！欢迎所有声音的爱好者加入！拒绝低俗内容~保持群良好风气~谢谢各位厚爱了~,10551488,http://p.qlogo.cn/gh/211689202/211689202/140,qWk3DjNTLDw3+OgGiUn7pavuG9trXq+FiykC1mSADgsef1JlwCWf1yaGLlVM0FUM
856631110,3167586314,W憨憨战队,58,10,,-1,相册多||管理员活跃||男生多||游戏,王者荣耀王者荣耀-W憨憨战队群QQ群，欢迎加入,3223388224,http://p.qlogo.cn/gh/856631110/856631110/140,ZTHDjgAqnXNVzFugItXN4vkuRaAslk7Oinu/GlQYoa63gxzG55j7LjvhbaNJHjHR
1079594077,1735147727,於菟w战队群（幼年青,38,10,,-1,管理员活跃||男生多||游戏||新群,王者荣耀-於菟w战队群QQ群，欢迎小可爱的加入~,1076166720,http://p.qlogo.cn/gh/1079594077/1079594077/140,5PRuPAN0xEa8IiskvoPEkbY7tbELb1YOZ51ciC2PaIevb56VSv7bXEUcuf2KwlZC
190729773,3219470687,和平精英外W群,124,0,10218,-1,585.3km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/190729773/190729773/140,AMcAx8zNALJoWYlDHbhqzxJGv73TYkstOaDqQZKPtRIvSMSTGT8lZWtLFu2ftFJl
296254257,3323129011,和平精英外W群,118,0,10199,-1,女生多||1176km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/296254257/296254257/140,PURh51v4k1kGIgHJcGn78Lu0ThuILKhW8gwSoFEwoGNcfYXcgrYjtF7Gy2elGx49
295566054,3219470687,和平精英外W群,127,0,10227,-1,686km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/295566054/295566054/140,l4dllP7BVhvDtnMUfYGU8zVrtR1AU/y9fTG1gTlXs0TSU+l0EbFodhVcQxokZUC2
869694990,1215789880,大众途昂/途昂X车友交,481,10,,-1,文件多||男生多||兴趣爱好,欢迎途昂车主或者准车主加入，大家以车会友，交流用车心得，分享改装经验，组织车友活动，请勿乱发广告！需要进微信群的联系群主！,1075929152,http://p.qlogo.cn/gh/869694990/869694990/140,H11SHPcqP2xQvXupc44JUQErY2DZWhOS3GowGay7t4ehBhHF8HTPTt0vJlWm2qx0
1039604861,1571778391,和平精英外X群,99,9,10120,-1,男生多||737.2km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1039604861/1039604861/140,F6joMQOxiCPI25rN5kSErP7lhADPTCm6HcpFSm+mkGnjJ/ICQ99hfyoru7E30fEk
422380469,996598114,x谷饶二手手机交易群,326,9,,-1,文件多||管理员活跃||男生多||兴趣爱好,,2162752,http://p.qlogo.cn/gh/422380469/422380469/140,gX+bWV/Va62KMxceucKyj4U0c0nYWmR6AkXwu3L18gvpNkiBLX5ZRDvihan3FLF+
992457483,1705981278,和平精英外X群,97,9,10261,-1,男生多||258.2km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/992457483/992457483/140,7ra5NnYNoOHz6/Q9lDfNighTnl3yhWmwSzxPtsqvTWqmCLhX5RGHuaQHin/V/6R/
1018450592,1281484535,代号X,1100,10,,-1,文件多||相册多||管理员活跃||女生多,纯唠嗑群，无福利有事没事找小助手。微博@他是泽叔&amp;@谋赴,2162880,http://p.qlogo.cn/gh/1018450592/1018450592/140,RkckM4jVStcKbBQIYs6XAOzWdAfKcHuNXrdGp+uiCm/v+Ia2xm/QmXZ6txXByF1R
329472533,903177567,Final Cut Pro X交流群,355,9,10391,-1,文件多||管理员活跃||男生多||1087.5km,此群为FCPX技术交流群，（请各位广大群友注意：勿要打广告，恶意广告见一次直接剔除此群）（30天无任何活跃度的踢人了）群内专用资源下载网站：www.93cg.com,2179168,http://p.qlogo.cn/gh/329472533/329472533/140,EVOkh7OUktMny2sgBuhhbeC5L5eUg+U9EwqvN3ZTZLYMxaaA1C+dNY/rHHgaNuLo
759162129,3123721300,x组织.,339,10,,-1,管理员活跃||男生多,,2162752,http://p.qlogo.cn/gh/759162129/759162129/140,KnOdYdRzUDUD5O5c/xmDGnXs9oZ4ABV0bRaoUYTaC67654vHMbVyj69BVOqx7don
76317658,634134486,OPPO Find X/X2系列交流群,1376,10,,-1,文件多||相册多||管理员活跃||男生多,这里是成立最早规模最大的OPPOFindX、FindX2系列手机交流群，也是OPPO部落指定的OPPOFind系列用户交流群，有多位玩机达人、骨灰O粉入驻，本群真诚欢迎您的加入，这里有你更精彩！,8913344,http://p.qlogo.cn/gh/76317658/76317658/140,nWsSTa+SINNJ89v1jJRb2GPq3WDPSSSZ//AreWqZw8dnZo2RF0f4g4RtzrjUpp6O
654228643,1571778391,和平精英外X群,98,9,10385,-1,男生多||656.5km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/654228643/654228643/140,/tArTRCRTTtKEifn5tx4y3BVM28wBkxI2/nl1DK1oDKdWKzgrQ7Tr/GmGl10tjku
660346551,3330201286,参腐社X〖贰〗,300,10,10420,-1,文件多||相册多||管理员活跃||1301.8km,生活很难，但愿你能全力以赴，做那个最好的自己，独立而果敢，可爱也善良，对未来充满期待。欢迎来到参腐。余生很长，愿携手加油。,1084293184,http://p.qlogo.cn/gh/660346551/660346551/140,0Daq8YLWEOemvXzBBGHTpN0YW1RDBixkUgla4UOq5LJSiEBmK2K3DL4yXCy3riX5
672734182,973805131,X的软件清单 交流群,341,9,,-1,管理员活跃||男生多||兴趣爱好,微信公众号：X的软件清单&nbsp;交流群，欢迎大家在群里讨论分享有趣的，实用的网站软件,2424896,http://p.qlogo.cn/gh/672734182/672734182/140,j30PRZ4THUgLm9FTg9xrugXmwkHePAiq9sRZDrxxz/JEt8cVl9CPyVBDvEDZ5AFh
981065625,421616873,x萌界小人物,69,10,,-1,管理员活跃||男生多||游戏,,2162752,http://p.qlogo.cn/gh/981065625/981065625/140,+0ioJwOwyKHvqS8GNAaM0VSQgYWR3Bp8T4OlGLUps7G93xe9ijt0TEQyn5ntCroL
574258873,928936638,金庸群侠传X交流群,1934,10,10240,-1,文件多||管理员活跃||男生多||付费||897.5km,禁止发h图禁止发广告本群为聊天交友瞎｡･∀･ﾉﾞ嗨，斗图群，分享游戏，金庸群侠传x以及游戏mod讨论交流，收集各种好玩的东西,2162880,http://p.qlogo.cn/gh/574258873/574258873/140,/q8M0D0kAbpqGXYsTMfIeg+WYIAqF3VvjXie/+kLb9RueUKPjyrjkI9JkXkTCNN1
196806114,915689605,怪物x联盟官方群,588,10,10099,-1,文件多||相册多||管理员活跃||812.9km,本群为攻略交流群！Ifyouwanttogofast，goalone;Ifyouwanttogofar，gotogether,2425024,http://p.qlogo.cn/gh/196806114/196806114/140,5ruJ4UdBc5hH/dOYVJIuBpwCPVXw5IwaZLvvuqLMkPJOp4shO4eB57E5TSju2/CI
621327971,3088866659,X丶少年团,890,10,,-1,文件多||相册多||管理员活跃||男生多,,2162880,http://p.qlogo.cn/gh/621327971/621327971/140,dhSf3iX3wQsROqplAjRXktCeHfT33fGnqMqWGO6oPywP+JzWoYeamrXnncde5OG+
1077824086,565941710,WOW X make You craZY,116,10,,-1,管理员活跃||女生多||粉丝,,1075904576,http://p.qlogo.cn/gh/1077824086/1077824086/140,qw7n3rV9fJSUCkQxnfSvKA7igmk+qdZ3O1BRlIhTfQSe8UApEAjLJH3Ip2xIKTRX
951912178,1571778391,和平精英外X群,100,9,10079,-1,男生多||772.9km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/951912178/951912178/140,#NAME?
1040637205,1571778391,和平精英外X群,112,10,10120,-1,男生多||737km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1040637205/1040637205/140,iPFnUsf0Kl9Mz8VOBHt3pqsaoTy7X4OQqkNWksb2X/2z06KEs2OC+ELpKmoe62CW
873523299,1571778391,和平精英外X群,103,10,10418,-1,相册多||男生多||1149.7km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/873523299/873523299/140,1fz7pU4Y+A0uikc+kxwA8kz90o/R9H9eqHbFafAVOwizOxirUs9pP68B53rjwBgI
1041801179,1705981278,和平精英外X群,97,9,10314,-1,男生多||355.4km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1041801179/1041801179/140,w0pGWAAvBHR1E59kYmK7p3cr2ktRPMYF4+1eil9ADoLV+ZYxG/dxNUR/+HpaUfoc
1042961657,1571778391,和平精英外X群,103,10,10165,-1,男生多||986.9km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1042961657/1042961657/140,XAaoNjhIUozVXlrwXtvygThaNGlqUITvz1qac9fsRvmYS2nIj4qupUoIjjljGRSX
1076365792,1571778391,和平精英外X群,99,9,10178,-1,男生多||715.6km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1076365792/1076365792/140,1lwESIhzCtdD+/WcbAB9uVPGz+6E2Ye2sOu8KEWGTbR86m+h8wRZXMhsiQz9S2nc
930023305,1371264486,PCR养老群x,223,10,,-1,文件多||管理员活跃||男生多||兴趣爱好,,2162880,http://p.qlogo.cn/gh/930023305/930023305/140,3RaSWlvcJ5ZP77OGkys6tLr50sj/Xq1A9kwubgiZZZLTiQ9+WJglCO0eSm/50bmP
778645768,2767734650,迈图娱乐x,112,9,,-1,品牌产品,,1075904576,http://p.qlogo.cn/gh/778645768/778645768/140,NoIZdBQfFxhbphR6pWqG0bJpAAIZvD2ywLLEo4Ax0T8VedUjp73pogGq9XF05WDa
121507717,2924394770,X玖少年团肖战DAYTOY审,187,10,,-1,管理员活跃||女生多||粉丝,我们这是一个审核群，只要你通过审核就可以进入总部。,2162752,http://p.qlogo.cn/gh/121507717/121507717/140,s9iZVCKNwFh39pwiKTi6CPzpmtJ2b0dGs5Zb4rl+GHxjhqh/XxqpFt6rA9xbZb9S
607775925,527867993,渣游戏策划的装X日常,1711,10,,-1,文件多||相册多||管理员活跃||男生多,,2162752,http://p.qlogo.cn/gh/607775925/607775925/140,rt7R3nUSh+tCumpGF95u+F8AFXq5UQWW5zWBcrk9pK6CiQbq+9rf3NwMvR4I+jLj
823747272,1215576197,咸鱼缸x少年魂一群,441,10,,-1,文件多||相册多||管理员活跃||男生多,,2162752,http://p.qlogo.cn/gh/823747272/823747272/140,acn2w7bn+MxzyDRAeeTaU+esy0Eic5niUsGcw61ediGYUuIFikZ0sXAkTJ4EqjEb
521969287,100086258,途昂X,641,10,10380,-1,管理员活跃||男生多||游戏||569.3km,大众途昂X车友交流群，本群主要针对关注和购买大众途昂车友，同时也真诚欢迎全国各地的车主积极加入。聊车聊生活，以车会友，增进友谊！,2425056,http://p.qlogo.cn/gh/521969287/521969287/140,hINwfki+rbp9oTUsZhjVkLs4dYJraZKmNwygUkDwWoBCgGZeNloWAbr3c/eFR772
1079241746,2290693837,憨憨x集中营🙈,100,10,,-1,文件多||管理员活跃||男生多||粉丝,这里是粉丝福利群，每星期五都有群福利,1075904832,http://p.qlogo.cn/gh/1079241746/1079241746/140,b/RgagXjKs44J70rJ8UlXI6XA/5dyt0zgzN7WSIOOLds7Ax6DhHF3umwoYcEBQAh
1039967190,1705981278,和平精英外X群,105,10,10530,-1,男生多||530.6km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1039967190/1039967190/140,m0z1q+OEeBZ/yeNPKfhH38mdn2JHoc69zldyrcYyogGh1in+xSAqHt35FDSQBOEF
817362856,847066787,O型腿X型腿矫正中心,305,9,10099,-1,文件多||管理员活跃||男生多||789.4km,本群专门提供O型腿X型腿线下矫正服务，由上海矫正师亲自矫正，通过手法（物理治疗）+锻炼+步态调整的方法矫正，科学安全有效，群主本人的X型腿也是由上海矫正师矫正的，矫正好的最终状态是自然放松站立两膝两脚都能并到一起，走路看不出任何的O或者X。可以看一下群相册和群文件，有O型腿X型腿的案例照片和关于O型腿X型腿的知识。群里坚决不允许宣传唯手术论。,2163040,http://p.qlogo.cn/gh/817362856/817362856/140,PYyEYUMH5CXuz1bN4kybHbO4/kLEBEungvJXGib3YGrF1Jo9KTqDF2EzutLKAgx3
424818482,602095590,realme X & X青春版 &Q  & X2,458,10,,-1,文件多||管理员活跃||男生多||品牌产品,Realme手机交流群，请大家遵守群规，和谐相处，禁止打广告、骂人等。,2162752,http://p.qlogo.cn/gh/424818482/424818482/140,6HvCNnbuOaq3qxPpANItQ7VMEQH8MxEHHmPY6NfnRk4L3RTb5fkVr0Fw3N4zytsH
1102350141,2133575211,君x顾战队群,59,10,,-1,管理员活跃||男生多||游戏,王者荣耀-君x顾战队群QQ群，欢迎加入新秀战队，君x顾战队，段位要求星耀王者以上，每周活跃2800，战队赛每周六局必打,2424896,http://p.qlogo.cn/gh/1102350141/1102350141/140,oE4JdHvQWjkorKK0dYaorjZQs0absgRu+jKkYfkkPC08NDC6Bj68lSuhEuPZph/G
664964898,2705956102,y耶~仙气弥漫&,108,8,10324,-1,文件多||相册多||管理员活跃||146km,大家好！欢迎来到极光学校只能进学生（学生包括很多，例如小学生，中学生，初中生，高中生，大学生等哦！这里就相当于一个小学校希望大家能在这里放飞青春，找到自我，有任何问题，同学们互相解答，有任何困难，同学们互相帮助。谢谢大家！,2424896,http://p.qlogo.cn/gh/664964898/664964898/140,bzDvmOcdBtWfk7DUct+8kTxwskky4/g3SYnno6dT1sNuRVBXAyFwycqx4sTCrI0t
450146621,1248136397,y♪─快乐！,53,0,10324,-1,男生多||兴趣爱好||106km,,2162752,http://p.qlogo.cn/gh/450146621/450146621/140,pn3lNqRGAsKEU6M+vkyf8MO2C1fZBYJ1kjjZIdOB1P96ydcnoh4YGjtPYEDhDFhW
370689721,1550972168,顾她安y,169,3,10324,-1,文件多||相册多||管理员活跃||77.5km,こ世界上最远的距离不是生与死ぃ而是我在新浪微博ぃ而你却在腾讯微博つ2,2097472,http://p.qlogo.cn/gh/370689721/370689721/140,tPdMk383mQp1uVArI+7NLSJl57CrW47CVNBfDNaq6qS3WeE7QZy2AoMGOz6O43Db
39810940,124003632,宁波找工作招聘中心Y,676,10,10236,-1,文件多||相册多||管理员活跃||862.6km,宁波找工作,192,http://p.qlogo.cn/gh/39810940/39810940/140,GS/tQvHvIz/6hNDS1ZYw9Cv8oxx8WvskWkOboEkjCKYZZIaogZrIqG/Twbm2DE/R
1023211296,2987456638,小y文娱葫芦娃官方论,464,10,,-1,文件多||管理员活跃||男生多||游戏,本群为小Y葫芦娃官方论坛群，欢迎大家支持小Y自己的论坛，有任何问题都可以在群内提问！,2424896,http://p.qlogo.cn/gh/1023211296/1023211296/140,PIFpEia1Cqy0ivWZGDRTKrwICk3GZx+sTubi40AHZxOd1v0C4MWZh/LBLijoMj7E
424786179,1172113138,KKK-DYD无规则交流2群YY57,434,10,,-1,文件多||管理员活跃||男生多||游戏,,2162784,http://p.qlogo.cn/gh/424786179/424786179/140,/v9QJO1CvFileNJ293up82lPTNC+vmsdcbZPacQzTIbGqSFy/RRobMUOcIRJKGgs
930703014,1678605082,林Y惊的小朋友们④,196,10,,-1,文件多||管理员活跃||女生多||粉丝,,2162752,http://p.qlogo.cn/gh/930703014/930703014/140,izfGq9XLS2sMxX8ra6BXsn0cTxD3ujkxw0AMWIe/Sdk7Yxo7lWPjbZVzsV0xLmdH
417775866,1732429696,阿y粉丝3群,111,10,,-1,管理员活跃||男生多||游戏,,2162880,http://p.qlogo.cn/gh/417775866/417775866/140,AReH1lweGEFmg7WYY15tSKDORFLQCcqa0ziM+SFd/XMNNGhJ4WrMCVgW+zv3hiHN
1042381044,2869175979,闪耀y小卖部（售后群,362,10,,-1,管理员活跃||男生多||行业交流,,2162880,http://p.qlogo.cn/gh/1042381044/1042381044/140,IfjIljLP1Tzh77T8tNrJGiy7RSv2LO6rwSzNTLaQSjbXx09Pl1FUsY6GdYBme953
669323901,3053599466,小y葫芦娃游戏群,157,10,10292,-1,管理员活跃||男生多||游戏||611.2km,欢迎你的到来，只要进来了就是我们这的一员。,1075904576,http://p.qlogo.cn/gh/669323901/669323901/140,z6T2VjqvBB+n98r2IvUq09j6QOuvQ+FGtDXVC0049AB4cmOAyFRCT3dnXDeEzegE
327055762,95119988,G  a  y . 与幸福签约.,461,9,10193,-1,文件多||相册多||管理员活跃||1361.6km,,1073741888,http://p.qlogo.cn/gh/327055762/327055762/140,/WcU2Y9QGdughAMGLMwz+wwhcRAaxkzrPbpbrsvvJ04g0WWChudagcO6oylrXh6G
432679854,1571778391,和平精英外Y群,97,10,10255,-1,男生多||451.7km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/432679854/432679854/140,tFeiHHlq8RcKahMbIqLy1b2Yd+SC/EoXrFyNVyH39X5VSXnyzEVPZtcC6zOZk/+E
1104885112,362125915,大学英语Y（一）补考,74,8,,-1,管理员活跃||男生多||学习考试,,2424896,http://p.qlogo.cn/gh/1104885112/1104885112/140,WUqkzvpgDAJEpW/8DmSAApwNt8Mhj9yBzrUlgN2oNcBsd4gSswHRjIft8eqogQV8
1077430810,1571778391,和平精英外Y群,105,10,10217,-1,男生多||402.7km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1077430810/1077430810/140,3sq0htqIPMwrSZnhxr3DxhdLsNsGs4DoIOOLj416egYYi+TXzD1FvCP1XbWO4jMJ
703487576,1705981278,和平精英外Y群,86,10,10328,-1,男生多||910.5km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/703487576/703487576/140,JGXMZYrcdV8SykNXYEq7iF5f9m/KoO2eHHO/HHKtB4ucUsLtAwzcAhpidXjuAcPp
1056715655,2413209889,小y文娱官方交流群,374,10,,-1,文件多||管理员活跃||男生多||游戏,欢迎来到小y文娱app官方交流群，大家有什么好的建议和意见可以在本群畅谈哦！,10813760,http://p.qlogo.cn/gh/1056715655/1056715655/140,bF097KGwa8b39YDmKqbuFhoasetJhbtzjTx5srCM7Dq4pGI+rdTxvJwYFAjE+f/K
1076656333,1705981278,和平精英外Y群,102,10,10333,-1,男生多||1247.6km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1076656333/1076656333/140,UbsUhko8Gd1lfGMendDxRZ67scj0v/GyBgCEqI8X5nLGKClTrslzLsCMbRBO5t9G
875319421,2289311003,一介俗人Y频道:27657706,75,10,10375,-1,文件多||相册多||管理员活跃||523.5km,进群就是朋友，欢迎上YY吹逼，一周不打团，从此是路人！,2424928,http://p.qlogo.cn/gh/875319421/875319421/140,cqtgiZL2Hzocdjdmi3ZNE8AqhIK4o+/tZ2O7dE2jR2v5ueZt2tH12zpFTS6k/msR
1020664425,1705981278,和平精英外Y群,101,10,10364,-1,男生多||361.7km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1020664425/1020664425/140,A35r4eudGZTu7mgXiAO9zKTbKy0BkIcThKbf4R2rE9C+jK3QHkYZFlvpVLk3ispq
796390294,138198627,望月 Y Y 粉丝群,1011,10,,-1,管理员活跃||男生多||同事,,2425312,http://p.qlogo.cn/gh/796390294/796390294/140,kL3yU0OMO9aTMyKDwUvMTXhonFSa9EUBlTmJ3HHi6yQNWvrE/23UcP1HRKGhAdyG
1076559819,1705981278,和平精英外Y群,102,10,10461,-1,男生多||898.1km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1076559819/1076559819/140,tdAxDy8HofyRs5S/qNKbtdCXDeE0klk5+k7aMv5fSzYW4sl7xD+L5912qBp4O8X/
696517983,61511791,SCUM社区纯PVP服  搜:983 Y,367,10,,-1,文件多||管理员活跃||男生多||游戏,,2441408,http://p.qlogo.cn/gh/696517983/696517983/140,xiGJezLlh0+atjTh6zkiYVPed/RaaEBpeKEeqQALSkaCokANpHiLo1e4LJ3C3CMj
1076391082,1705981278,和平精英外Y群,97,9,10191,-1,男生多||1255.5km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/1076391082/1076391082/140,DC9T7WMmwqECE6CvL9ET8sZZuqLcQMqp4pEirVBfLCxyIY/lPzrNaYuz7s0pYIYj
910933589,2519014078,Y(🈲️宣)RM 唯7012❤️c,785,10,,-1,文件多||相册多||管理员活跃||女生多,,2162880,http://p.qlogo.cn/gh/910933589/910933589/140,q2T40TIWfTsB3otySrw/UZ60jP9vYwJLP3lAsob5SrsPXJyk5LfR9EgF4PmyzqGH
615381475,1705981278,和平精英外Y群,72,10,10321,-1,男生多||120.4km,要埔助的去hp.54321fz.com,1075904576,http://p.qlogo.cn/gh/615381475/615381475/140,sNwO1HHcXOpn3wKjKWGKvGsTDybTEPkzLrqfvX6sB1VIjj5SQTZwK//nwgLY99o6
1077829930,1838639690,小y葫芦娃群,158,10,,-1,文件多||管理员活跃||男生多||游戏,,1075904576,http://p.qlogo.cn/gh/1077829930/1077829930/140,vM/xEhCvQNdVxwTeVj5chvDzMkipgtetyYT6JpCnzHWyHPCe4SRUePoZ5PgPS2jG
567834123,1708009557,长沙女子大学┟y,164,9,10375,-1,管理员活跃||女生多||粉丝||525.9km,长沙喝茶休闲群15074024442长沙喝茶休闲微信同号，长沙资源丰富多彩，欢迎朋友们来长沙旅游,1076166720,http://p.qlogo.cn/gh/567834123/567834123/140,TSLeFfdgFNTMXX7+2NmegGGQLel0MjYI4ySqrxKykMIwqSTV/lYmExjdMdnCJQ5B
533636488,1708009557,长沙女子大学┟y,171,9,10375,-1,管理员活跃||女生多||粉丝||525.9km,长沙喝茶休闲群15074024442长沙喝茶休闲微信同号，长沙资源丰富多彩，欢迎朋友们来长沙旅游,1076166720,http://p.qlogo.cn/gh/533636488/533636488/140,l1h/CEmsDWa23jClQlEP5i81aOEEP+lPujNxGmEzpx/TdZAl/omXAYrNCLMb8sM3
